	Coefficient	Correlation	Comparison	Domain
235	0.1523804916696559	Kendall	code	Eukaryotes
236	0.4165066772303927	Kendall	code	Eukaryotes
237	0.294602283894668	Kendall	code	Eukaryotes
238	0.3758718794518179	Kendall	code	Eukaryotes
239	0.2539674861160931	Kendall	code	Eukaryotes
240	0.3487813939627198	Kendall	code	Eukaryotes
241	0.3758718794518179	Kendall	code	Eukaryotes
242	0.2742848850053805	Kendall	code	Eukaryotes
243	0.3880785008476918	Kendall	code	Eukaryotes
244	0.3352370816732429	Kendall	code	Eukaryotes
245	0.3961892783411053	Kendall	code	Eukaryotes
246	0.3555544805625303	Kendall	code	Eukaryotes
247	0.2133326883375182	Kendall	code	Eukaryotes
248	0.3149196827839555	Kendall	code	Eukaryotes
249	0.3352370816732429	Kendall	code	Eukaryotes
250	0.294602283894668	Kendall	code	Eukaryotes
251	0.2539674861160931	Kendall	code	Eukaryotes
252	0.4165066772303927	Kendall	code	Eukaryotes
253	0.3758718794518179	Kendall	code	Eukaryotes
254	0.3961892783411053	Kendall	code	Eukaryotes
255	0.3758718794518179	Kendall	code	Eukaryotes
256	0.0712987719910831	Kendall	code	Eukaryotes
257	0.2750095491084633	Kendall	code	Eukaryotes
258	0.1726978905589433	Kendall	code	Eukaryotes
259	0.3288510285934215	Kendall	code	Eukaryotes
260	0.2539674861160931	Kendall	code	Eukaryotes
261	0.3758718794518179	Kendall	code	Eukaryotes
262	0.3555544805625303	Kendall	code	Eukaryotes
263	0.3555544805625303	Kendall	code	Eukaryotes
264	0.2742848850053805	Kendall	code	Eukaryotes
265	0.3149196827839555	Kendall	code	Eukaryotes
266	0.3149196827839555	Kendall	code	Eukaryotes
267	0.3555544805625303	Kendall	code	Eukaryotes
268	0.3555544805625303	Kendall	code	Eukaryotes
269	0.5085987611557566	Kendall	code	Eukaryotes
270	0.3149196827839555	Kendall	code	Eukaryotes
271	0.3808750313077561	Kendall	code	Eukaryotes
272	0.1745449793628809	Kendall	code	Eukaryotes
273	0.3555544805625303	Kendall	code	Eukaryotes
274	0.071110896112506	Kendall	code	Eukaryotes
275	0.3352370816732429	Kendall	code	Eukaryotes
276	0.294602283894668	Kendall	code	Eukaryotes
277	0.3555544805625303	Kendall	code	Eukaryotes
278	0.2539674861160931	Kendall	code	Eukaryotes
279	0.3961892783411053	Kendall	code	Eukaryotes
280	0.1341990225899917	Kendall	code	Eukaryotes
281	0.1935252382615112	Kendall	code	Eukaryotes
282	0.3149196827839555	Kendall	code	Eukaryotes
283	0.3352370816732429	Kendall	code	Eukaryotes
284	0.3555544805625303	Kendall	code	Eukaryotes
285	0.3555544805625303	Kendall	code	Eukaryotes
286	0.294602283894668	Kendall	code	Eukaryotes
287	0.3555544805625303	Kendall	code	Eukaryotes
288	0.3352370816732429	Kendall	code	Eukaryotes
289	0.3961892783411053	Kendall	code	Eukaryotes
290	0.4165066772303927	Kendall	code	Eukaryotes
291	0.51809367167683	Kendall	code	Eukaryotes
292	0.2342673936849873	Kendall	code	Eukaryotes
293	0.3352370816732429	Kendall	code	Eukaryotes
294	0.3555544805625303	Kendall	code	Eukaryotes
295	0.3758718794518179	Kendall	code	Eukaryotes
296	0.3961892783411053	Kendall	code	Eukaryotes
297	0.3149196827839555	Kendall	code	Eukaryotes
298	0.3268029480822667	Kendall	code	Eukaryotes
299	0.3555544805625303	Kendall	code	Eukaryotes
300	0.294602283894668	Kendall	code	Eukaryotes
301	0.3352370816732429	Kendall	code	Eukaryotes
302	0.3149196827839555	Kendall	code	Eukaryotes
303	0.4165066772303927	Kendall	code	Eukaryotes
304	0.2539674861160931	Kendall	code	Eukaryotes
305	0.4977762727875425	Kendall	code	Eukaryotes
306	0.3487813939627198	Kendall	code	Eukaryotes
307	0.3555544805625303	Kendall	code	Eukaryotes
308	0.4368240761196802	Kendall	code	Eukaryotes
309	0.3352370816732429	Kendall	code	Eukaryotes
310	0.3352370816732429	Kendall	code	Eukaryotes
311	0.3961892783411053	Kendall	code	Eukaryotes
312	0.0304760983339311	Kendall	code	Eukaryotes
313	0.3961892783411053	Kendall	code	Eukaryotes
314	0.4165066772303927	Kendall	code	Eukaryotes
315	0.2539674861160931	Kendall	code	Eukaryotes
316	0.0507934972232186	Kendall	code	Eukaryotes
317	0.4165066772303927	Kendall	code	Eukaryotes
318	0.3758718794518179	Kendall	code	Eukaryotes
319	0.4165066772303927	Kendall	code	Eukaryotes
320	0.4774588738982551	Kendall	code	Eukaryotes
321	0.2336500872268057	Kendall	code	Eukaryotes
322	0.2034559792976912	Kendall	code	Eukaryotes
323	0.2779667260571174	Kendall	code	Eukaryotes
324	0.4774588738982551	Kendall	code	Eukaryotes
325	0.3758718794518179	Kendall	code	Eukaryotes
326	0.3352370816732429	Kendall	code	Eukaryotes
327	0.3555544805625303	Kendall	code	Eukaryotes
328	0.2336500872268057	Kendall	code	Eukaryotes
329	0.1660730648671858	Kendall	code	Eukaryotes
330	0.4165066772303927	Kendall	code	Eukaryotes
331	0.4165066772303927	Kendall	code	Eukaryotes
332	0.3961892783411053	Kendall	code	Eukaryotes
333	0.3555544805625303	Kendall	code	Eukaryotes
334	0.3961892783411053	Kendall	code	Eukaryotes
335	0.1540102759084243	Kendall	code	Eukaryotes
336	0.2906278635175752	Kendall	code	Eukaryotes
337	0.3555544805625303	Kendall	code	Eukaryotes
338	0.294602283894668	Kendall	code	Eukaryotes
339	0.3555544805625303	Kendall	code	Eukaryotes
340	0.1930152894482307	Kendall	code	Eukaryotes
341	0.3149196827839555	Kendall	code	Eukaryotes
342	0.294602283894668	Kendall	code	Eukaryotes
343	0.3555544805625303	Kendall	code	Eukaryotes
344	0.3758718794518179	Kendall	code	Eukaryotes
345	0.3352370816732429	Kendall	code	Eukaryotes
346	0.3758718794518179	Kendall	code	Eukaryotes
347	0.2133326883375182	Kendall	code	Eukaryotes
348	0.2889902978548249	Kendall	code	Eukaryotes
349	0.3555544805625303	Kendall	code	Eukaryotes
350	0.4774588738982551	Kendall	code	Eukaryotes
351	0.3149196827839555	Kendall	code	Eukaryotes
352	0.3961892783411053	Kendall	code	Eukaryotes
353	0.1117456938910809	Kendall	code	Eukaryotes
354	0.2742848850053805	Kendall	code	Eukaryotes
355	0.1889197733607805	Kendall	code	Eukaryotes
356	0.2133326883375182	Kendall	code	Eukaryotes
357	0.3555544805625303	Kendall	code	Eukaryotes
358	0.0101586994446437	Kendall	code	Eukaryotes
359	0.4368240761196802	Kendall	code	Eukaryotes
360	0.3961892783411053	Kendall	code	Eukaryotes
361	0.3555544805625303	Kendall	code	Eukaryotes
362	0.294602283894668	Kendall	code	Eukaryotes
363	0.2336500872268057	Kendall	code	Eukaryotes
364	0.2133326883375182	Kendall	code	Eukaryotes
365	0.4165066772303927	Kendall	code	Eukaryotes
366	0.3961892783411053	Kendall	code	Eukaryotes
367	0.4368240761196802	Kendall	code	Eukaryotes
368	0.3555544805625303	Kendall	code	Eukaryotes
369	0.1930152894482307	Kendall	code	Eukaryotes
370	0.3758718794518179	Kendall	code	Eukaryotes
371	0.2355168286459441	Kendall	code	Eukaryotes
372	0.4571414750089676	Kendall	code	Eukaryotes
373	0.3555544805625303	Kendall	code	Eukaryotes
374	0.3149196827839555	Kendall	code	Eukaryotes
375	0.4165066772303927	Kendall	code	Eukaryotes
376	-0.0102950639280413	Kendall	code	Eukaryotes
377	0.4165066772303927	Kendall	code	Eukaryotes
378	0.2133326883375182	Kendall	code	Eukaryotes
379	0.3352370816732429	Kendall	code	Eukaryotes
380	0.3961892783411053	Kendall	code	Eukaryotes
381	0.4116453226477303	Kendall	code	Eukaryotes
382	0.3352370816732429	Kendall	code	Eukaryotes
383	0.4368240761196802	Kendall	code	Eukaryotes
384	0.2742848850053805	Kendall	code	Eukaryotes
385	0.0926555753523724	Kendall	code	Eukaryotes
386	0.3758718794518179	Kendall	code	Eukaryotes
387	0.3352370816732429	Kendall	code	Eukaryotes
388	0.0101586994446437	Kendall	code	Eukaryotes
389	0.294602283894668	Kendall	code	Eukaryotes
390	0.3758718794518179	Kendall	code	Eukaryotes
391	0.2539674861160931	Kendall	code	Eukaryotes
392	0.3758718794518179	Kendall	code	Eukaryotes
393	0.4368240761196802	Kendall	code	Eukaryotes
394	0.1029506392804138	Kendall	code	Eukaryotes
395	0.1117456938910809	Kendall	code	Eukaryotes
396	0.294602283894668	Kendall	code	Eukaryotes
397	0.1356819297351157	Kendall	code	Eukaryotes
398	0.2742848850053805	Kendall	code	Eukaryotes
399	0.3555544805625303	Kendall	code	Eukaryotes
400	0.1324120051262971	Kendall	code	Eukaryotes
401	0.1726978905589433	Kendall	code	Eukaryotes
402	0.3490899587257618	Kendall	code	Eukaryotes
403	0.3555544805625303	Kendall	code	Eukaryotes
404	0.3149196827839555	Kendall	code	Eukaryotes
405	0.4368240761196802	Kendall	code	Eukaryotes
406	0.3149196827839555	Kendall	code	Eukaryotes
407	0.294602283894668	Kendall	code	Eukaryotes
408	0.2336500872268057	Kendall	code	Eukaryotes
409	0.4977762727875425	Kendall	code	Eukaryotes
410	0.3758718794518179	Kendall	code	Eukaryotes
411	0.3149196827839555	Kendall	code	Eukaryotes
412	0.3481553119113956	Kendall	code	Eukaryotes
413	0.1117456938910809	Kendall	code	Eukaryotes
414	0.4165066772303927	Kendall	code	Eukaryotes
415	0.4368240761196802	Kendall	code	Eukaryotes
416	0.3758718794518179	Kendall	code	Eukaryotes
417	0.3149196827839555	Kendall	code	Eukaryotes
418	0.1228783453804925	Kendall	code	Eukaryotes
419	0.1320630927803684	Kendall	code	Eukaryotes
420	0.3555544805625303	Kendall	code	Eukaryotes
421	0.215037104415862	Kendall	code	Eukaryotes
422	0.3758718794518179	Kendall	code	Eukaryotes
423	0.3352370816732429	Kendall	code	Eukaryotes
424	0.4571414750089676	Kendall	code	Eukaryotes
425	0.2539674861160931	Kendall	code	Eukaryotes
426	0.4774588738982551	Kendall	code	Eukaryotes
427	0.3997256295238346	Kendall	code	Eukaryotes
428	0.1726978905589433	Kendall	code	Eukaryotes
429	0.4379781708023675	Kendall	code	Eukaryotes
430	0.3758718794518179	Kendall	code	Eukaryotes
431	0.1736140661687042	Kendall	code	Eukaryotes
432	0.1935252382615112	Kendall	code	Eukaryotes
433	0.294602283894668	Kendall	code	Eukaryotes
434	0.3149196827839555	Kendall	code	Eukaryotes
435	0.294602283894668	Kendall	code	Eukaryotes
436	0.1324120051262971	Kendall	code	Eukaryotes
437	0.2240818548291183	Kendall	code	Eukaryotes
438	0.2336500872268057	Kendall	code	Eukaryotes
439	0.3555544805625303	Kendall	code	Eukaryotes
440	0.1935252382615112	Kendall	code	Eukaryotes
441	0.0507934972232186	Kendall	code	Eukaryotes
442	0.2470815342729932	Kendall	code	Eukaryotes
443	0.5279095799378564	Kendall	code	Eukaryotes
444	0.3352370816732429	Kendall	code	Eukaryotes
445	0.3191469817692829	Kendall	code	Eukaryotes
446	0.4312287725435881	Kendall	code	Eukaryotes
447	0.4165066772303927	Kendall	code	Eukaryotes
448	0.3961892783411053	Kendall	code	Eukaryotes
449	0.3603272374814484	Kendall	code	Eukaryotes
450	0.3961892783411053	Kendall	code	Eukaryotes
451	0.2336500872268057	Kendall	code	Eukaryotes
452	0.294602283894668	Kendall	code	Eukaryotes
453	0.1126384832654515	Kendall	code	Eukaryotes
454	0.1930152894482307	Kendall	code	Eukaryotes
455	0.5161500868845837	Kendall	code	Eukaryotes
456	0.2539674861160931	Kendall	code	Eukaryotes
457	0.0947263466926008	Kendall	code	Eukaryotes
458	0.3555544805625303	Kendall	code	Eukaryotes
459	0.1731541605497732	Kendall	code	Eukaryotes
460	0.51809367167683	Kendall	code	Eukaryotes
461	0.3555544805625303	Kendall	code	Eukaryotes
462	0.2539674861160931	Kendall	code	Eukaryotes
463	0.4571414750089676	Kendall	code	Eukaryotes
464	0.2167830364915251	Kendall	code	Eukaryotes
465	0.3149196827839555	Kendall	code	Eukaryotes
466	0.3961892783411053	Kendall	code	Eukaryotes
467	0.2742848850053805	Kendall	code	Eukaryotes
468	0.1726978905589433	Kendall	code	Eukaryotes
469	0.3174357255662725	Kendall	code	Eukaryotes
470	0.1320630927803684	Kendall	code	Eukaryotes
471	0.1238760208523001	Kendall	code	Eukaryotes
472	0.0204251842551416	Kendall	code	Eukaryotes
473	0.2133326883375182	Kendall	code	Eukaryotes
474	0.3352370816732429	Kendall	code	Eukaryotes
475	0.3593573104529902	Kendall	code	Eukaryotes
476	0.2144644346789875	Kendall	code	Eukaryotes
477	0.1940392504238459	Kendall	code	Eukaryotes
478	-0.0712987719910831	Kendall	code	Eukaryotes
479	0.2133326883375182	Kendall	code	Eukaryotes
480	0.1523804916696559	Kendall	code	Eukaryotes
481	0.3352370816732429	Kendall	code	Eukaryotes
482	0.3352370816732429	Kendall	code	Eukaryotes
483	0.3961892783411053	Kendall	code	Eukaryotes
484	0.2566837931807072	Kendall	code	Eukaryotes
485	0.3149196827839555	Kendall	code	Eukaryotes
486	0.1930152894482307	Kendall	code	Eukaryotes
487	0.4368240761196802	Kendall	code	Eukaryotes
488	0.1120409274145591	Kendall	code	Eukaryotes
489	0.4165066772303927	Kendall	code	Eukaryotes
490	0.2133326883375182	Kendall	code	Eukaryotes
491	0.3425256962885708	Kendall	code	Eukaryotes
492	0.2546384713967253	Kendall	code	Eukaryotes
493	0.3961892783411053	Kendall	code	Eukaryotes
494	0.2336500872268057	Kendall	code	Eukaryotes
495	0.2147931598059475	Kendall	code	Eukaryotes
496	0.3149196827839555	Kendall	code	Eukaryotes
497	0.23354091027611	Kendall	code	Eukaryotes
498	0.1320630927803684	Kendall	code	Eukaryotes
499	0.1429762897859917	Kendall	code	Eukaryotes
500	0.0914282950017935	Kendall	code	Eukaryotes
501	0.4165066772303927	Kendall	code	Eukaryotes
502	0.4368240761196802	Kendall	code	Eukaryotes
503	0.4165066772303927	Kendall	code	Eukaryotes
504	0.4291135745385072	Kendall	code	Eukaryotes
505	0.3961892783411053	Kendall	code	Eukaryotes
506	0.294602283894668	Kendall	code	Eukaryotes
507	0.2742848850053805	Kendall	code	Eukaryotes
508	0.4165066772303927	Kendall	code	Eukaryotes
509	-0.0726569658793938	Kendall	code	Eukaryotes
510	0.030556616567607	Kendall	code	Eukaryotes
511	0.3149196827839555	Kendall	code	Eukaryotes
512	0.2742848850053805	Kendall	code	Eukaryotes
513	0.1726978905589433	Kendall	code	Eukaryotes
514	0.2336500872268057	Kendall	code	Eukaryotes
515	-0.2268713032432575	Kendall	code	Eukaryotes
516	0.2355168286459441	Kendall	code	Eukaryotes
517	0.3758718794518179	Kendall	code	Eukaryotes
518	0.2133326883375182	Kendall	code	Eukaryotes
519	0.4977762727875425	Kendall	code	Eukaryotes
520	0.4774588738982551	Kendall	code	Eukaryotes
521	0.0	Kendall	code	Eukaryotes
522	0.3961892783411053	Kendall	code	Eukaryotes
523	0.1638377938406567	Kendall	code	Eukaryotes
524	0.2742848850053805	Kendall	code	Eukaryotes
525	0.1870278692289273	Kendall	code	Eukaryotes
526	0.1238760208523001	Kendall	code	Eukaryotes
527	-0.0204251842551416	Kendall	code	Eukaryotes
528	0.3961892783411053	Kendall	code	Eukaryotes
529	0.3961892783411053	Kendall	code	Eukaryotes
530	0.1548450260653751	Kendall	code	Eukaryotes
531	0.51809367167683	Kendall	code	Eukaryotes
532	0.3472281323374084	Kendall	code	Eukaryotes
533	0.3352370816732429	Kendall	code	Eukaryotes
534	0.4368240761196802	Kendall	code	Eukaryotes
535	0.1870278692289273	Kendall	code	Eukaryotes
536	0.2336500872268057	Kendall	code	Eukaryotes
537	0.1726978905589433	Kendall	code	Eukaryotes
538	0.3961892783411053	Kendall	code	Eukaryotes
539	0.3916495317784727	Kendall	code	Eukaryotes
540	0.3961892783411053	Kendall	code	Eukaryotes
541	0.3758718794518179	Kendall	code	Eukaryotes
542	0.3080205518168487	Kendall	code	Eukaryotes
543	0.1523804916696559	Kendall	code	Eukaryotes
544	0.183826658296275	Kendall	code	Eukaryotes
545	0.1665311983303215	Kendall	code	Eukaryotes
546	0.1726978905589433	Kendall	code	Eukaryotes
547	0.3768649376671535	Kendall	code	Eukaryotes
548	0.3961892783411053	Kendall	code	Eukaryotes
549	0.1157766459576233	Kendall	code	Eukaryotes
550	0.4571414750089676	Kendall	code	Eukaryotes
551	0.1726978905589433	Kendall	code	Eukaryotes
552	0.2742848850053805	Kendall	code	Eukaryotes
553	0.3149196827839555	Kendall	code	Eukaryotes
554	0.1320630927803684	Kendall	code	Eukaryotes
555	0.3961892783411053	Kendall	code	Eukaryotes
556	0.3912124292655726	Kendall	code	Eukaryotes
557	0.1228783453804925	Kendall	code	Eukaryotes
558	0.4165066772303927	Kendall	code	Eukaryotes
559	0.4505539330618061	Kendall	code	Eukaryotes
560	0.2955402316445243	Kendall	code	Eukaryotes
561	0.3352370816732429	Kendall	code	Eukaryotes
562	0.3758718794518179	Kendall	code	Eukaryotes
0	0.5564148840746572	Kendall	freq	Eukaryotes
1	0.5007733956671915	Kendall	freq	Eukaryotes
2	0.4117470142152463	Kendall	freq	Eukaryotes
3	0.5007733956671915	Kendall	freq	Eukaryotes
4	0.5897997771191366	Kendall	freq	Eukaryotes
5	0.5341582887116709	Kendall	freq	Eukaryotes
6	0.5452865863931641	Kendall	freq	Eukaryotes
7	0.6009280748006298	Kendall	freq	Eukaryotes
8	0.4228753118967394	Kendall	freq	Eukaryotes
9	0.5564148840746572	Kendall	freq	Eukaryotes
10	0.5897997771191366	Kendall	freq	Eukaryotes
11	0.467388502622712	Kendall	freq	Eukaryotes
12	0.5007733956671915	Kendall	freq	Eukaryotes
13	0.5119016933486846	Kendall	freq	Eukaryotes
14	0.5897997771191366	Kendall	freq	Eukaryotes
15	0.5675431817561504	Kendall	freq	Eukaryotes
16	0.3449772281262875	Kendall	freq	Eukaryotes
17	0.3004640374003149	Kendall	freq	Eukaryotes
18	0.3990564106107415	Kendall	freq	Eukaryotes
19	0.5230299910301778	Kendall	freq	Eukaryotes
20	0.4518868007280904	Kendall	freq	Eukaryotes
21	0.3699978320503042	Kendall	freq	Eukaryotes
22	0.689954456252575	Kendall	freq	Eukaryotes
23	0.612056372482123	Kendall	freq	Eukaryotes
24	0.2679378756957836	Kendall	freq	Eukaryotes
25	0.5786714794376435	Kendall	freq	Eukaryotes
26	0.5230299910301778	Kendall	freq	Eukaryotes
27	0.2299527421121722	Kendall	freq	Eukaryotes
28	0.5564148840746572	Kendall	freq	Eukaryotes
29	0.5675431817561504	Kendall	freq	Eukaryotes
30	0.5786714794376435	Kendall	freq	Eukaryotes
31	0.5119016933486846	Kendall	freq	Eukaryotes
32	0.5341582887116709	Kendall	freq	Eukaryotes
33	0.6009280748006298	Kendall	freq	Eukaryotes
34	0.5897997771191366	Kendall	freq	Eukaryotes
35	0.5007733956671915	Kendall	freq	Eukaryotes
36	0.6788261585710818	Kendall	freq	Eukaryotes
37	0.4862561185092931	Kendall	freq	Eukaryotes
38	0.612056372482123	Kendall	freq	Eukaryotes
39	0.5230299910301778	Kendall	freq	Eukaryotes
40	0.6343129678451093	Kendall	freq	Eukaryotes
41	0.5897997771191366	Kendall	freq	Eukaryotes
42	0.612056372482123	Kendall	freq	Eukaryotes
43	0.5675431817561504	Kendall	freq	Eukaryotes
44	0.4139313638363965	Kendall	freq	Eukaryotes
45	0.4006187165337532	Kendall	freq	Eukaryotes
46	0.6231846701636161	Kendall	freq	Eukaryotes
47	0.3757790481760902	Kendall	freq	Eukaryotes
48	0.5244120032241788	Kendall	freq	Eukaryotes
49	0.6009280748006298	Kendall	freq	Eukaryotes
50	0.4406259870958607	Kendall	freq	Eukaryotes
51	0.5897997771191366	Kendall	freq	Eukaryotes
52	0.311592335081808	Kendall	freq	Eukaryotes
53	0.5897997771191366	Kendall	freq	Eukaryotes
54	0.5230299910301778	Kendall	freq	Eukaryotes
55	0.4228753118967394	Kendall	freq	Eukaryotes
56	0.5675431817561504	Kendall	freq	Eukaryotes
57	0.4562602049412189	Kendall	freq	Eukaryotes
58	0.6231846701636161	Kendall	freq	Eukaryotes
59	0.5897997771191366	Kendall	freq	Eukaryotes
60	0.5007733956671915	Kendall	freq	Eukaryotes
61	0.5119016933486846	Kendall	freq	Eukaryotes
62	0.6343129678451093	Kendall	freq	Eukaryotes
63	0.6231846701636161	Kendall	freq	Eukaryotes
64	0.7344676469785475	Kendall	freq	Eukaryotes
65	0.612056372482123	Kendall	freq	Eukaryotes
66	0.6454412655266023	Kendall	freq	Eukaryotes
67	0.5230299910301778	Kendall	freq	Eukaryotes
68	0.6231846701636161	Kendall	freq	Eukaryotes
69	0.3933556047448738	Kendall	freq	Eukaryotes
70	0.5452865863931641	Kendall	freq	Eukaryotes
71	0.612056372482123	Kendall	freq	Eukaryotes
72	0.5341582887116709	Kendall	freq	Eukaryotes
73	0.6264907128334651	Kendall	freq	Eukaryotes
74	0.6676978608895886	Kendall	freq	Eukaryotes
75	0.5675431817561504	Kendall	freq	Eukaryotes
76	0.6676978608895886	Kendall	freq	Eukaryotes
77	0.6009280748006298	Kendall	freq	Eukaryotes
78	0.689954456252575	Kendall	freq	Eukaryotes
79	0.5341582887116709	Kendall	freq	Eukaryotes
80	0.5897997771191366	Kendall	freq	Eukaryotes
81	0.689954456252575	Kendall	freq	Eukaryotes
82	0.5341582887116709	Kendall	freq	Eukaryotes
83	0.5897997771191366	Kendall	freq	Eukaryotes
84	0.5897997771191366	Kendall	freq	Eukaryotes
85	0.4896450979856983	Kendall	freq	Eukaryotes
86	0.6009280748006298	Kendall	freq	Eukaryotes
87	0.6231846701636161	Kendall	freq	Eukaryotes
88	0.6231846701636161	Kendall	freq	Eukaryotes
89	0.6009280748006298	Kendall	freq	Eukaryotes
90	0.6009280748006298	Kendall	freq	Eukaryotes
91	0.5452865863931641	Kendall	freq	Eukaryotes
92	0.5675431817561504	Kendall	freq	Eukaryotes
93	0.5564148840746572	Kendall	freq	Eukaryotes
94	0.5786714794376435	Kendall	freq	Eukaryotes
95	0.467388502622712	Kendall	freq	Eukaryotes
96	0.4896450979856983	Kendall	freq	Eukaryotes
97	0.5675431817561504	Kendall	freq	Eukaryotes
98	0.6565695632080955	Kendall	freq	Eukaryotes
99	0.6343129678451093	Kendall	freq	Eukaryotes
100	0.612056372482123	Kendall	freq	Eukaryotes
101	0.5173767335095159	Kendall	freq	Eukaryotes
102	0.5675431817561504	Kendall	freq	Eukaryotes
